N,O,M,Iter,VarDecl,refExpr,intLiteral,floatLiteral,mem_to,mem_from,add_sub_int,add_sub_double,mul_int,mul_double,div_double,assign_int,assign_double,runtime1,runtime
6900,2500,6500,17250000,2,52006,13003,1,626800000,626800000,19501,6500,13001,6500,0,1,6502,21325617,21.325617
6900,2500,6500,17250000,2,52006,13003,1,626800000,626800000,19501,6500,13001,6500,0,1,6502,21002719,21.002719
6900,2500,6500,17250000,2,52006,13003,1,626800000,626800000,19501,6500,13001,6500,0,1,6502,21576146,21.576146
6900,2500,6900,17250000,2,55206,13803,1,656880000,656880000,20701,6900,13801,6900,0,1,6902,22474377,22.474377
6900,2500,6900,17250000,2,55206,13803,1,656880000,656880000,20701,6900,13801,6900,0,1,6902,23256509,23.256509
6900,2500,6900,17250000,2,55206,13803,1,656880000,656880000,20701,6900,13801,6900,0,1,6902,22050417,22.050417
6900,2500,6900,17250000,2,55206,13803,1,656880000,656880000,20701,6900,13801,6900,0,1,6902,22875130,22.87513
6900,2500,6900,17250000,2,55206,13803,1,656880000,656880000,20701,6900,13801,6900,0,1,6902,22303601,22.303601
6900,2500,6900,17250000,2,55206,13803,1,656880000,656880000,20701,6900,13801,6900,0,1,6902,22640865,22.640865
6900,2500,6900,17250000,2,55206,13803,1,656880000,656880000,20701,6900,13801,6900,0,1,6902,22261145,22.261145
6900,2500,6900,17250000,2,55206,13803,1,656880000,656880000,20701,6900,13801,6900,0,1,6902,22905380,22.90538
6900,2100,500,14490000,2,4006,1003,1,151920000,151920000,1501,500,1001,500,0,1,502,1480823,1.480823
6900,2100,500,14490000,2,4006,1003,1,151920000,151920000,1501,500,1001,500,0,1,502,1535475,1.535475
6900,2100,500,14490000,2,4006,1003,1,151920000,151920000,1501,500,1001,500,0,1,502,1636160,1.63616
6900,2100,500,14490000,2,4006,1003,1,151920000,151920000,1501,500,1001,500,0,1,502,1514443,1.514443
6900,2100,500,14490000,2,4006,1003,1,151920000,151920000,1501,500,1001,500,0,1,502,1524596,1.524596
6900,2100,500,14490000,2,4006,1003,1,151920000,151920000,1501,500,1001,500,0,1,502,1491345,1.491345
6900,2100,500,14490000,2,4006,1003,1,151920000,151920000,1501,500,1001,500,0,1,502,1625836,1.625836
6900,2100,500,14490000,2,4006,1003,1,151920000,151920000,1501,500,1001,500,0,1,502,1503530,1.50353
6900,2100,900,14490000,2,7206,1803,1,180720000,180720000,2701,900,1801,900,0,1,902,2686789,2.686789
6900,2100,900,14490000,2,7206,1803,1,180720000,180720000,2701,900,1801,900,0,1,902,2757368,2.757368
6900,2100,900,14490000,2,7206,1803,1,180720000,180720000,2701,900,1801,900,0,1,902,2524091,2.524091
6900,2100,900,14490000,2,7206,1803,1,180720000,180720000,2701,900,1801,900,0,1,902,2729166,2.729166
6900,2100,900,14490000,2,7206,1803,1,180720000,180720000,2701,900,1801,900,0,1,902,2558410,2.55841
6900,2100,900,14490000,2,7206,1803,1,180720000,180720000,2701,900,1801,900,0,1,902,2709177,2.709177
6900,2100,900,14490000,2,7206,1803,1,180720000,180720000,2701,900,1801,900,0,1,902,2534094,2.534094
6900,2100,900,14490000,2,7206,1803,1,180720000,180720000,2701,900,1801,900,0,1,902,2697321,2.697321
6900,2100,1300,14490000,2,10406,2603,1,209520000,209520000,3901,1300,2601,1300,0,1,1302,3641271,3.641271
6900,2100,1300,14490000,2,10406,2603,1,209520000,209520000,3901,1300,2601,1300,0,1,1302,3756360,3.75636
6900,2100,1300,14490000,2,10406,2603,1,209520000,209520000,3901,1300,2601,1300,0,1,1302,3583576,3.583576
6900,2100,1300,14490000,2,10406,2603,1,209520000,209520000,3901,1300,2601,1300,0,1,1302,3720402,3.720402
6900,2100,1300,14490000,2,10406,2603,1,209520000,209520000,3901,1300,2601,1300,0,1,1302,3656690,3.65669
6900,2100,1300,14490000,2,10406,2603,1,209520000,209520000,3901,1300,2601,1300,0,1,1302,3669186,3.669186
6900,2100,1300,14490000,2,10406,2603,1,209520000,209520000,3901,1300,2601,1300,0,1,1302,3593708,3.593708
6900,2100,1300,14490000,2,10406,2603,1,209520000,209520000,3901,1300,2601,1300,0,1,1302,3700992,3.700992
6900,2100,1700,14490000,2,13606,3403,1,238320000,238320000,5101,1700,3401,1700,0,1,1702,4729064,4.729064
6900,2100,1700,14490000,2,13606,3403,1,238320000,238320000,5101,1700,3401,1700,0,1,1702,4888832,4.888832
6900,2100,1700,14490000,2,13606,3403,1,238320000,238320000,5101,1700,3401,1700,0,1,1702,4628669,4.628669
6900,2100,1700,14490000,2,13606,3403,1,238320000,238320000,5101,1700,3401,1700,0,1,1702,4825626,4.825626
6900,2100,1700,14490000,2,13606,3403,1,238320000,238320000,5101,1700,3401,1700,0,1,1702,4739318,4.739318
6900,2100,1700,14490000,2,13606,3403,1,238320000,238320000,5101,1700,3401,1700,0,1,1702,4749823,4.749823
6900,2100,1700,14490000,2,13606,3403,1,238320000,238320000,5101,1700,3401,1700,0,1,1702,4648170,4.64817
6900,2100,1700,14490000,2,13606,3403,1,238320000,238320000,5101,1700,3401,1700,0,1,1702,4806142,4.806142
6900,2100,2100,14490000,2,16806,4203,1,267120000,267120000,6301,2100,4201,2100,0,1,2102,5804055,5.804055
6900,2100,2100,14490000,2,16806,4203,1,267120000,267120000,6301,2100,4201,2100,0,1,2102,6003728,6.003728
6900,2100,2100,14490000,2,16806,4203,1,267120000,267120000,6301,2100,4201,2100,0,1,2102,5712088,5.712088
6900,2100,2100,14490000,2,16806,4203,1,267120000,267120000,6301,2100,4201,2100,0,1,2102,5921018,5.921018
6900,2100,2100,14490000,2,16806,4203,1,267120000,267120000,6301,2100,4201,2100,0,1,2102,5781257,5.781257
6900,2100,2100,14490000,2,16806,4203,1,267120000,267120000,6301,2100,4201,2100,0,1,2102,5876495,5.876495
6900,2100,2100,14490000,2,16806,4203,1,267120000,267120000,6301,2100,4201,2100,0,1,2102,5725135,5.725135
6900,2100,2100,14490000,2,16806,4203,1,267120000,267120000,6301,2100,4201,2100,0,1,2102,5895556,5.895556
6900,2100,2500,14490000,2,20006,5003,1,295920000,295920000,7501,2500,5001,2500,0,1,2502,6998619,6.998619
6900,2100,2500,14490000,2,20006,5003,1,295920000,295920000,7501,2500,5001,2500,0,1,2502,7217148,7.217148
6900,2100,2500,14490000,2,20006,5003,1,295920000,295920000,7501,2500,5001,2500,0,1,2502,6924145,6.924145
6900,2100,2500,14490000,2,20006,5003,1,295920000,295920000,7501,2500,5001,2500,0,1,2502,7124323,7.124323
6900,2100,2500,14490000,2,20006,5003,1,295920000,295920000,7501,2500,5001,2500,0,1,2502,7009293,7.009293
6900,2100,2500,14490000,2,20006,5003,1,295920000,295920000,7501,2500,5001,2500,0,1,2502,7057347,7.057347
6900,2100,2500,14490000,2,20006,5003,1,295920000,295920000,7501,2500,5001,2500,0,1,2502,6976391,6.976391
6900,2100,2500,14490000,2,20006,5003,1,295920000,295920000,7501,2500,5001,2500,0,1,2502,7138588,7.138588
6900,2100,2900,14490000,2,23206,5803,1,324720000,324720000,8701,2900,5801,2900,0,1,2902,7959362,7.959362
6900,2100,2900,14490000,2,23206,5803,1,324720000,324720000,8701,2900,5801,2900,0,1,2902,8235676,8.235676
6900,2100,2900,14490000,2,23206,5803,1,324720000,324720000,8701,2900,5801,2900,0,1,2902,7813072,7.813072
6900,2100,2900,14490000,2,23206,5803,1,324720000,324720000,8701,2900,5801,2900,0,1,2902,8097290,8.09729
6900,2100,2900,14490000,2,23206,5803,1,324720000,324720000,8701,2900,5801,2900,0,1,2902,7923851,7.923851
6900,2100,2900,14490000,2,23206,5803,1,324720000,324720000,8701,2900,5801,2900,0,1,2902,8031236,8.031236
6900,2100,2900,14490000,2,23206,5803,1,324720000,324720000,8701,2900,5801,2900,0,1,2902,7860012,7.860012
6900,2100,2900,14490000,2,23206,5803,1,324720000,324720000,8701,2900,5801,2900,0,1,2902,8107717,8.107717
6900,2100,3300,14490000,2,26406,6603,1,353520000,353520000,9901,3300,6601,3300,0,1,3302,9171933,9.171933
6900,2100,3300,14490000,2,26406,6603,1,353520000,353520000,9901,3300,6601,3300,0,1,3302,9462602,9.462602
6900,2100,3300,14490000,2,26406,6603,1,353520000,353520000,9901,3300,6601,3300,0,1,3302,9024018,9.024018
6900,2100,3300,14490000,2,26406,6603,1,353520000,353520000,9901,3300,6601,3300,0,1,3302,9302033,9.302033
6900,2100,3300,14490000,2,26406,6603,1,353520000,353520000,9901,3300,6601,3300,0,1,3302,9153569,9.153569
6900,2100,3300,14490000,2,26406,6603,1,353520000,353520000,9901,3300,6601,3300,0,1,3302,9249588,9.249588
6900,2100,3300,14490000,2,26406,6603,1,353520000,353520000,9901,3300,6601,3300,0,1,3302,9110085,9.110085
6900,2100,3300,14490000,2,26406,6603,1,353520000,353520000,9901,3300,6601,3300,0,1,3302,9291319,9.291319
6900,2100,3700,14490000,2,29606,7403,1,382320000,382320000,11101,3700,7401,3700,0,1,3702,10125826,10.125826
6900,2100,3700,14490000,2,29606,7403,1,382320000,382320000,11101,3700,7401,3700,0,1,3702,10475511,10.475511
6900,2100,3700,14490000,2,29606,7403,1,382320000,382320000,11101,3700,7401,3700,0,1,3702,9929050,9.92905
6900,2100,3700,14490000,2,29606,7403,1,382320000,382320000,11101,3700,7401,3700,0,1,3702,10320943,10.320943
6900,2100,3700,14490000,2,29606,7403,1,382320000,382320000,11101,3700,7401,3700,0,1,3702,10082273,10.082273
6900,2100,3700,14490000,2,29606,7403,1,382320000,382320000,11101,3700,7401,3700,0,1,3702,10210199,10.210199
6900,2100,3700,14490000,2,29606,7403,1,382320000,382320000,11101,3700,7401,3700,0,1,3702,9996135,9.996135
6900,2100,3700,14490000,2,29606,7403,1,382320000,382320000,11101,3700,7401,3700,0,1,3702,10301856,10.301856
6900,2100,4100,14490000,2,32806,8203,1,411120000,411120000,12301,4100,8201,4100,0,1,4102,11334603,11.334603
6900,2100,4100,14490000,2,32806,8203,1,411120000,411120000,12301,4100,8201,4100,0,1,4102,11690577,11.690577
6900,2100,4100,14490000,2,32806,8203,1,411120000,411120000,12301,4100,8201,4100,0,1,4102,11168886,11.168886
6900,2100,4100,14490000,2,32806,8203,1,411120000,411120000,12301,4100,8201,4100,0,1,4102,11459959,11.459959
6900,2100,4100,14490000,2,32806,8203,1,411120000,411120000,12301,4100,8201,4100,0,1,4102,11265040,11.26504
6900,2100,4100,14490000,2,32806,8203,1,411120000,411120000,12301,4100,8201,4100,0,1,4102,11372986,11.372986
6900,2100,4100,14490000,2,32806,8203,1,411120000,411120000,12301,4100,8201,4100,0,1,4102,11232159,11.232159
6900,2100,4100,14490000,2,32806,8203,1,411120000,411120000,12301,4100,8201,4100,0,1,4102,11535561,11.535561
6900,2100,4500,14490000,2,36006,9003,1,439920000,439920000,13501,4500,9001,4500,0,1,4502,12468411,12.468411
6900,2100,4500,14490000,2,36006,9003,1,439920000,439920000,13501,4500,9001,4500,0,1,4502,12806410,12.80641
6900,2100,4500,14490000,2,36006,9003,1,439920000,439920000,13501,4500,9001,4500,0,1,4502,12212161,12.212161
6900,2100,4500,14490000,2,36006,9003,1,439920000,439920000,13501,4500,9001,4500,0,1,4502,12618344,12.618344
6900,2100,4500,14490000,2,36006,9003,1,439920000,439920000,13501,4500,9001,4500,0,1,4502,12340245,12.340245
6900,2100,4500,14490000,2,36006,9003,1,439920000,439920000,13501,4500,9001,4500,0,1,4502,12533001,12.533001
6900,2100,4500,14490000,2,36006,9003,1,439920000,439920000,13501,4500,9001,4500,0,1,4502,12305065,12.305065
6900,2100,4500,14490000,2,36006,9003,1,439920000,439920000,13501,4500,9001,4500,0,1,4502,12628783,12.628783
6900,2100,4900,14490000,2,39206,9803,1,468720000,468720000,14701,4900,9801,4900,0,1,4902,13521996,13.521996
6900,2100,4900,14490000,2,39206,9803,1,468720000,468720000,14701,4900,9801,4900,0,1,4902,13952689,13.952689
6900,2100,4900,14490000,2,39206,9803,1,468720000,468720000,14701,4900,9801,4900,0,1,4902,13259146,13.259146
6900,2100,4900,14490000,2,39206,9803,1,468720000,468720000,14701,4900,9801,4900,0,1,4902,13711756,13.711756
6900,2100,4900,14490000,2,39206,9803,1,468720000,468720000,14701,4900,9801,4900,0,1,4902,13375274,13.375274
6900,2100,4900,14490000,2,39206,9803,1,468720000,468720000,14701,4900,9801,4900,0,1,4902,13651941,13.651941
6900,2100,4900,14490000,2,39206,9803,1,468720000,468720000,14701,4900,9801,4900,0,1,4902,13392436,13.392436
6900,2100,4900,14490000,2,39206,9803,1,468720000,468720000,14701,4900,9801,4900,0,1,4902,13722160,13.72216
6900,2100,5300,14490000,2,42406,10603,1,497520000,497520000,15901,5300,10601,5300,0,1,5302,14636159,14.636159
6900,2100,5300,14490000,2,42406,10603,1,497520000,497520000,15901,5300,10601,5300,0,1,5302,15059539,15.059539
6900,2100,5300,14490000,2,42406,10603,1,497520000,497520000,15901,5300,10601,5300,0,1,5302,14352579,14.352579
6900,2100,5300,14490000,2,42406,10603,1,497520000,497520000,15901,5300,10601,5300,0,1,5302,14838878,14.838878
6900,2100,5300,14490000,2,42406,10603,1,497520000,497520000,15901,5300,10601,5300,0,1,5302,14488402,14.488402
6900,2100,5300,14490000,2,42406,10603,1,497520000,497520000,15901,5300,10601,5300,0,1,5302,14728414,14.728414
6900,2100,5300,14490000,2,42406,10603,1,497520000,497520000,15901,5300,10601,5300,0,1,5302,14450728,14.450728
6900,2100,5300,14490000,2,42406,10603,1,497520000,497520000,15901,5300,10601,5300,0,1,5302,14857401,14.857401
6900,2100,5700,14490000,2,45606,11403,1,526320000,526320000,17101,5700,11401,5700,0,1,5702,15709040,15.70904
6900,2100,5700,14490000,2,45606,11403,1,526320000,526320000,17101,5700,11401,5700,0,1,5702,16213670,16.21367
6900,2100,5700,14490000,2,45606,11403,1,526320000,526320000,17101,5700,11401,5700,0,1,5702,15411743,15.411743
6900,2100,5700,14490000,2,45606,11403,1,526320000,526320000,17101,5700,11401,5700,0,1,5702,15934198,15.934198
6900,2100,5700,14490000,2,45606,11403,1,526320000,526320000,17101,5700,11401,5700,0,1,5702,15526507,15.526507
6900,2100,5700,14490000,2,45606,11403,1,526320000,526320000,17101,5700,11401,5700,0,1,5702,15789814,15.789814
6900,2100,5700,14490000,2,45606,11403,1,526320000,526320000,17101,5700,11401,5700,0,1,5702,15536443,15.536443
6900,2100,5700,14490000,2,45606,11403,1,526320000,526320000,17101,5700,11401,5700,0,1,5702,15944738,15.944738
6900,2100,6100,14490000,2,48806,12203,1,555120000,555120000,18301,6100,12201,6100,0,1,6102,16785561,16.785561
6900,2100,6100,14490000,2,48806,12203,1,555120000,555120000,18301,6100,12201,6100,0,1,6102,17328022,17.328022
6900,2100,6100,14490000,2,48806,12203,1,555120000,555120000,18301,6100,12201,6100,0,1,6102,16452867,16.452867
6900,2100,6100,14490000,2,48806,12203,1,555120000,555120000,18301,6100,12201,6100,0,1,6102,17070456,17.070456
6900,2100,6100,14490000,2,48806,12203,1,555120000,555120000,18301,6100,12201,6100,0,1,6102,16601285,16.601285
6900,2100,6100,14490000,2,48806,12203,1,555120000,555120000,18301,6100,12201,6100,0,1,6102,16943290,16.94329
6900,2100,6100,14490000,2,48806,12203,1,555120000,555120000,18301,6100,12201,6100,0,1,6102,16560081,16.560081
6900,2100,6100,14490000,2,48806,12203,1,555120000,555120000,18301,6100,12201,6100,0,1,6102,17025978,17.025978
6900,2100,6500,14490000,2,52006,13003,1,583920000,583920000,19501,6500,13001,6500,0,1,6502,17879532,17.879532
6900,2100,6500,14490000,2,52006,13003,1,583920000,583920000,19501,6500,13001,6500,0,1,6502,18523202,18.523202
6900,2100,6500,14490000,2,52006,13003,1,583920000,583920000,19501,6500,13001,6500,0,1,6502,17522153,17.522153
6900,2100,6500,14490000,2,52006,13003,1,583920000,583920000,19501,6500,13001,6500,0,1,6502,18173125,18.173125
6900,2100,6500,14490000,2,52006,13003,1,583920000,583920000,19501,6500,13001,6500,0,1,6502,17670956,17.670956
6900,2100,6500,14490000,2,52006,13003,1,583920000,583920000,19501,6500,13001,6500,0,1,6502,18022344,18.022344
6900,2100,6500,14490000,2,52006,13003,1,583920000,583920000,19501,6500,13001,6500,0,1,6502,17651176,17.651176
6900,2100,6500,14490000,2,52006,13003,1,583920000,583920000,19501,6500,13001,6500,0,1,6502,18146342,18.146342
6900,2100,6900,14490000,2,55206,13803,1,612720000,612720000,20701,6900,13801,6900,0,1,6902,18934134,18.934134
6900,2100,6900,14490000,2,55206,13803,1,612720000,612720000,20701,6900,13801,6900,0,1,6902,19600068,19.600068
6900,2100,6900,14490000,2,55206,13803,1,612720000,612720000,20701,6900,13801,6900,0,1,6902,18630559,18.630559
6900,2100,6900,14490000,2,55206,13803,1,612720000,612720000,20701,6900,13801,6900,0,1,6902,19212782,19.212782
6900,2100,6900,14490000,2,55206,13803,1,612720000,612720000,20701,6900,13801,6900,0,1,6902,18720061,18.720061
6900,2100,6900,14490000,2,55206,13803,1,612720000,612720000,20701,6900,13801,6900,0,1,6902,19113394,19.113394
6900,2100,6900,14490000,2,55206,13803,1,612720000,612720000,20701,6900,13801,6900,0,1,6902,18760252,18.760252
6900,2100,6900,14490000,2,55206,13803,1,612720000,612720000,20701,6900,13801,6900,0,1,6902,19279443,19.279443
6900,1700,500,11730000,2,4006,1003,1,128240000,128240000,1501,500,1001,500,0,1,502,1205093,1.205093
6900,1700,500,11730000,2,4006,1003,1,128240000,128240000,1501,500,1001,500,0,1,502,1240212,1.240212
6900,1700,500,11730000,2,4006,1003,1,128240000,128240000,1501,500,1001,500,0,1,502,1213312,1.213312
6900,1700,500,11730000,2,4006,1003,1,128240000,128240000,1501,500,1001,500,0,1,502,1231393,1.231393
6900,1700,500,11730000,2,4006,1003,1,128240000,128240000,1501,500,1001,500,0,1,502,1204869,1.204869
6900,1700,500,11730000,2,4006,1003,1,128240000,128240000,1501,500,1001,500,0,1,502,1231112,1.231112
6900,1700,500,11730000,2,4006,1003,1,128240000,128240000,1501,500,1001,500,0,1,502,1196307,1.196307
6900,1700,500,11730000,2,4006,1003,1,128240000,128240000,1501,500,1001,500,0,1,502,1222508,1.222508
6900,1700,900,11730000,2,7206,1803,1,155760000,155760000,2701,900,1801,900,0,1,902,2078391,2.078391
6900,1700,900,11730000,2,7206,1803,1,155760000,155760000,2701,900,1801,900,0,1,902,2140009,2.140009
6900,1700,900,11730000,2,7206,1803,1,155760000,155760000,2701,900,1801,900,0,1,902,2061674,2.061674
6900,1700,900,11730000,2,7206,1803,1,155760000,155760000,2701,900,1801,900,0,1,902,2123330,2.12333
6900,1700,900,11730000,2,7206,1803,1,155760000,155760000,2701,900,1801,900,0,1,902,2070072,2.070072
6900,1700,900,11730000,2,7206,1803,1,155760000,155760000,2701,900,1801,900,0,1,902,2103600,2.1036
6900,1700,900,11730000,2,7206,1803,1,155760000,155760000,2701,900,1801,900,0,1,902,2053449,2.053449
6900,1700,900,11730000,2,7206,1803,1,155760000,155760000,2701,900,1801,900,0,1,902,2112156,2.112156
6900,1700,1300,11730000,2,10406,2603,1,183280000,183280000,3901,1300,2601,1300,0,1,1302,3086701,3.086701
6900,1700,1300,11730000,2,10406,2603,1,183280000,183280000,3901,1300,2601,1300,0,1,1302,3169470,3.16947
6900,1700,1300,11730000,2,10406,2603,1,183280000,183280000,3901,1300,2601,1300,0,1,1302,3049898,3.049898
6900,1700,1300,11730000,2,10406,2603,1,183280000,183280000,3901,1300,2601,1300,0,1,1302,3135068,3.135068
6900,1700,1300,11730000,2,10406,2603,1,183280000,183280000,3901,1300,2601,1300,0,1,1302,3078106,3.078106
6900,1700,1300,11730000,2,10406,2603,1,183280000,183280000,3901,1300,2601,1300,0,1,1302,3041741,3.041741
6900,1700,1300,11730000,2,10406,2603,1,183280000,183280000,3901,1300,2601,1300,0,1,1302,3058092,3.058092
6900,1700,1300,11730000,2,10406,2603,1,183280000,183280000,3901,1300,2601,1300,0,1,1302,3095437,3.095437
6900,1700,1700,11730000,2,13606,3403,1,210800000,210800000,5101,1700,3401,1700,0,1,1702,3823414,3.823414
6900,1700,1700,11730000,2,13606,3403,1,210800000,210800000,5101,1700,3401,1700,0,1,1702,3949061,3.949061
6900,1700,1700,11730000,2,13606,3403,1,210800000,210800000,5101,1700,3401,1700,0,1,1702,3764380,3.76438
6900,1700,1700,11730000,2,13606,3403,1,210800000,210800000,5101,1700,3401,1700,0,1,1702,3901321,3.901321
6900,1700,1700,11730000,2,13606,3403,1,210800000,210800000,5101,1700,3401,1700,0,1,1702,3794068,3.794068
6900,1700,1700,11730000,2,13606,3403,1,210800000,210800000,5101,1700,3401,1700,0,1,1702,3871390,3.87139
6900,1700,1700,11730000,2,13606,3403,1,210800000,210800000,5101,1700,3401,1700,0,1,1702,3777593,3.777593
6900,1700,1700,11730000,2,13606,3403,1,210800000,210800000,5101,1700,3401,1700,0,1,1702,3882796,3.882796
6900,1700,2100,11730000,2,16806,4203,1,238320000,238320000,6301,2100,4201,2100,0,1,2102,4710119,4.710119
6900,1700,2100,11730000,2,16806,4203,1,238320000,238320000,6301,2100,4201,2100,0,1,2102,4856602,4.856602
6900,1700,2100,11730000,2,16806,4203,1,238320000,238320000,6301,2100,4201,2100,0,1,2102,4616809,4.616809
6900,1700,2100,11730000,2,16806,4203,1,238320000,238320000,6301,2100,4201,2100,0,1,2102,4794335,4.794335
6900,1700,2100,11730000,2,16806,4203,1,238320000,238320000,6301,2100,4201,2100,0,1,2102,4664533,4.664533
6900,1700,2100,11730000,2,16806,4203,1,238320000,238320000,6301,2100,4201,2100,0,1,2102,4750795,4.750795
6900,1700,2100,11730000,2,16806,4203,1,238320000,238320000,6301,2100,4201,2100,0,1,2102,4646111,4.646111
6900,1700,2100,11730000,2,16806,4203,1,238320000,238320000,6301,2100,4201,2100,0,1,2102,4777625,4.777625
6900,1700,2500,11730000,2,20006,5003,1,265840000,265840000,7501,2500,5001,2500,0,1,2502,5588868,5.588868
6900,1700,2500,11730000,2,20006,5003,1,265840000,265840000,7501,2500,5001,2500,0,1,2502,5769748,5.769748
6900,1700,2500,11730000,2,20006,5003,1,265840000,265840000,7501,2500,5001,2500,0,1,2502,5475008,5.475008
6900,1700,2500,11730000,2,20006,5003,1,265840000,265840000,7501,2500,5001,2500,0,1,2502,5704453,5.704453
6900,1700,2500,11730000,2,20006,5003,1,265840000,265840000,7501,2500,5001,2500,0,1,2502,5530916,5.530916
6900,1700,2500,11730000,2,20006,5003,1,265840000,265840000,7501,2500,5001,2500,0,1,2502,5647789,5.647789
6900,1700,2500,11730000,2,20006,5003,1,265840000,265840000,7501,2500,5001,2500,0,1,2502,5511621,5.511621
6900,1700,2500,11730000,2,20006,5003,1,265840000,265840000,7501,2500,5001,2500,0,1,2502,5672027,5.672027
6900,1700,2900,11730000,2,23206,5803,1,293360000,293360000,8701,2900,5801,2900,0,1,2902,6494075,6.494075
6900,1700,2900,11730000,2,23206,5803,1,293360000,293360000,8701,2900,5801,2900,0,1,2902,6707012,6.707012
6900,1700,2900,11730000,2,23206,5803,1,293360000,293360000,8701,2900,5801,2900,0,1,2902,6359177,6.359177
6900,1700,2900,11730000,2,23206,5803,1,293360000,293360000,8701,2900,5801,2900,0,1,2902,6615717,6.615717
6900,1700,2900,11730000,2,23206,5803,1,293360000,293360000,8701,2900,5801,2900,0,1,2902,6436843,6.436843
6900,1700,2900,11730000,2,23206,5803,1,293360000,293360000,8701,2900,5801,2900,0,1,2902,6523221,6.523221
6900,1700,2900,11730000,2,23206,5803,1,293360000,293360000,8701,2900,5801,2900,0,1,2902,6402993,6.402993
6900,1700,2900,11730000,2,23206,5803,1,293360000,293360000,8701,2900,5801,2900,0,1,2902,6607186,6.607186
6900,1700,3300,11730000,2,26406,6603,1,320880000,320880000,9901,3300,6601,3300,0,1,3302,7505514,7.505514
6900,1700,3300,11730000,2,26406,6603,1,320880000,320880000,9901,3300,6601,3300,0,1,3302,7672416,7.672416
6900,1700,3300,11730000,2,26406,6603,1,320880000,320880000,9901,3300,6601,3300,0,1,3302,7367036,7.367036
6900,1700,3300,11730000,2,26406,6603,1,320880000,320880000,9901,3300,6601,3300,0,1,3302,7570940,7.57094
6900,1700,3300,11730000,2,26406,6603,1,320880000,320880000,9901,3300,6601,3300,0,1,3302,7452318,7.452318
6900,1700,3300,11730000,2,26406,6603,1,320880000,320880000,9901,3300,6601,3300,0,1,3302,7514214,7.514214
6900,1700,3300,11730000,2,26406,6603,1,320880000,320880000,9901,3300,6601,3300,0,1,3302,7399211,7.399211
6900,1700,3300,11730000,2,26406,6603,1,320880000,320880000,9901,3300,6601,3300,0,1,3302,7579522,7.579522
6900,1700,3700,11730000,2,29606,7403,1,348400000,348400000,11101,3700,7401,3700,0,1,3702,8207473,8.207473
6900,1700,3700,11730000,2,29606,7403,1,348400000,348400000,11101,3700,7401,3700,0,1,3702,8491634,8.491634
6900,1700,3700,11730000,2,29606,7403,1,348400000,348400000,11101,3700,7401,3700,0,1,3702,8062805,8.062805
6900,1700,3700,11730000,2,29606,7403,1,348400000,348400000,11101,3700,7401,3700,0,1,3702,8350408,8.350408
6900,1700,3700,11730000,2,29606,7403,1,348400000,348400000,11101,3700,7401,3700,0,1,3702,8165853,8.165853
6900,1700,3700,11730000,2,29606,7403,1,348400000,348400000,11101,3700,7401,3700,0,1,3702,8284902,8.284902
6900,1700,3700,11730000,2,29606,7403,1,348400000,348400000,11101,3700,7401,3700,0,1,3702,8116002,8.116002
6900,1700,3700,11730000,2,29606,7403,1,348400000,348400000,11101,3700,7401,3700,0,1,3702,8364555,8.364555
6900,1700,4100,11730000,2,32806,8203,1,375920000,375920000,12301,4100,8201,4100,0,1,4102,9255590,9.25559
6900,1700,4100,11730000,2,32806,8203,1,375920000,375920000,12301,4100,8201,4100,0,1,4102,9493527,9.493527
6900,1700,4100,11730000,2,32806,8203,1,375920000,375920000,12301,4100,8201,4100,0,1,4102,9073835,9.073835
6900,1700,4100,11730000,2,32806,8203,1,375920000,375920000,12301,4100,8201,4100,0,1,4102,9320833,9.320833
6900,1700,4100,11730000,2,32806,8203,1,375920000,375920000,12301,4100,8201,4100,0,1,4102,9186190,9.18619
6900,1700,4100,11730000,2,32806,8203,1,375920000,375920000,12301,4100,8201,4100,0,1,4102,9269033,9.269033
6900,1700,4100,11730000,2,32806,8203,1,375920000,375920000,12301,4100,8201,4100,0,1,4102,9146680,9.14668
6900,1700,4100,11730000,2,32806,8203,1,375920000,375920000,12301,4100,8201,4100,0,1,4102,9368734,9.368734
6900,1700,4500,11730000,2,36006,9003,1,403440000,403440000,13501,4500,9001,4500,0,1,4502,10153062,10.153062
6900,1700,4500,11730000,2,36006,9003,1,403440000,403440000,13501,4500,9001,4500,0,1,4502,10410046,10.410046
6900,1700,4500,11730000,2,36006,9003,1,403440000,403440000,13501,4500,9001,4500,0,1,4502,9935481,9.935481
6900,1700,4500,11730000,2,36006,9003,1,403440000,403440000,13501,4500,9001,4500,0,1,4502,10230716,10.230716
6900,1700,4500,11730000,2,36006,9003,1,403440000,403440000,13501,4500,9001,4500,0,1,4502,10023921,10.023921
6900,1700,4500,11730000,2,36006,9003,1,403440000,403440000,13501,4500,9001,4500,0,1,4502,10167152,10.167152
6900,1700,4500,11730000,2,36006,9003,1,403440000,403440000,13501,4500,9001,4500,0,1,4502,10032041,10.032041
6900,1700,4500,11730000,2,36006,9003,1,403440000,403440000,13501,4500,9001,4500,0,1,4502,10275930,10.27593
6900,1700,4900,11730000,2,39206,9803,1,430960000,430960000,14701,4900,9801,4900,0,1,4902,10847566,10.847566
6900,1700,4900,11730000,2,39206,9803,1,430960000,430960000,14701,4900,9801,4900,0,1,4902,11224721,11.224721
